sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.sa-sb.sa::00867,Jake offered to buy his friend lunch. As long as Jake chose where. Jake made sure to have a buy one get one free coupon. He used it and earned points for himself.,0.0,content_diversity,the lunch was tasty,they like their lunch,they enjoyed their lunch,the food was tasty,the food is yummy
test.sa-sb.sa::00868,Joe was really hungry. He wanted some breakfast food. Unfortunately it was past 11 AM. Then Joe remembered some fast food places still served breakfast.,1.0,content_diversity,he got breakfast late,he got early lunch,he stop by a place he really likes,he tries a new place,he stop by his favorite place
test.sa-sb.sa::00868,Joe was really hungry. He wanted some breakfast food. Unfortunately it was past 11 AM. Then Joe remembered some fast food places still served breakfast.,0.0,content_diversity,he has brunch,he has lunch early,he replace breakfast with early lunch,he have an early meal for lunch,he ate lunch
test.sa-sb.sa::00869,"Saturday night I went to a bar with my friends. The bar was very crowded. I went to the counter to order a drink. Before I could pay for my drink, a stranger bought it for me.",1.0,content_diversity,I thanked him for the kind gesture.,I told him I appreciated it.,I expressed my gratitude for the drink.,I said thank you to the stranger.,"After thanking the stranger, we chatted."
test.sa-sb.sa::00869,"Saturday night I went to a bar with my friends. The bar was very crowded. I went to the counter to order a drink. Before I could pay for my drink, a stranger bought it for me.",0.0,content_diversity,"Once I thanked the stranger, we struck up a conversation.","After thanking the stranger, we had a nice conversation.",I thanked the stranger and we chatted for a few hours.,"After I thanked the stranger, he sat with me at the bar and talked.","Once I said thank you, the stranger and I had a deep conversation."
test.sa-sb.sa::00870,"When Steven was 7, he wanted to learn how to swim. He took lessons once a week for a few months. He realized he loved swimming so he joined a swim team. He constantly improved his skills over the years.",1.0,content_diversity,Eventually he earned a scholarship to his preferred college.,"When he went to high school, he got bored of swimming and quit.",Steven won several gold medals and many trophies for his accomplishments.,"As an adult, he is now a swim coach at a middle school.",Girls were impressed with his talent and he was never without a date.
test.sa-sb.sa::00870,"When Steven was 7, he wanted to learn how to swim. He took lessons once a week for a few months. He realized he loved swimming so he joined a swim team. He constantly improved his skills over the years.",0.0,content_diversity,Steven was the champ at swim meets and took first place many times.,He is now able to show off his case of trophies.,"Over the next 10 years, Steven collected enough medals to fill an entire wall.",Steven held the school record for 8 years and has the trophy to prove it.,Steven's mom has collected all of his trophies and medals.
test.sa-sb.sa::00871,"My wife and went to the movies in 1981. We saw the first movie. My wife did not like the second, Harold and Maude, and we left. Yesterday I saw the movie on DVR while my wife was at work.",1.0,content_diversity,I don't know why she didn't like the movie because it is quite good.,"Now I know why she didn't like the movie, I didn't either.",The movie was one of the most boring movies I've ever seen.,I don't remember what the first movie was and neither does she.,"It's funny how the movie she didn't like, she remembers, but she forgets the one she liked."
test.sa-sb.sa::00871,"My wife and went to the movies in 1981. We saw the first movie. My wife did not like the second, Harold and Maude, and we left. Yesterday I saw the movie on DVR while my wife was at work.",0.0,content_diversity,I like the actors who played Harold and Maude but it wasn't enough to make the movie less boring.,I fell asleep during the movie which lets me know it was boring and I didn't miss anything.,The end of the movie was not uplifting and it made the rest of the movie not worth caring about.,"The movie was so uninteresting, I can't even tell you what happened.","The movie was so tedious, I turned it off before the end."
test.sa-sb.sa::00872,Rayna wanted new clothes but she didn't have any money to buy more. She then remembered watching a video about up-cycling old clothes. She realized that was a way to get herself some newer looking clothes. She went through her entire clothing attire and started altering them.,1.0,content_diversity,"After all the altering was done, Rayna ended up with a whole new wardrobe.",Rayna loved to sew so altering her clothes was something right up her alley.,"Rayna had so much fun, she went to a second hand store to look for more alterable clothes, cheap.",Rayna told all her friends what she did and they started altering their own clothes.,Rayna couldn't believe how different everything looked with just a bit of altering.
test.sa-sb.sa::00872,Rayna wanted new clothes but she didn't have any money to buy more. She then remembered watching a video about up-cycling old clothes. She realized that was a way to get herself some newer looking clothes. She went through her entire clothing attire and started altering them.,0.0,content_diversity,Rayna found a bunch of second-hand dresses that just needed a few tweaks to look 100% better.,Rayna loved going through the different aisles of clothes finding pieces to alter.,"For less than 10 bucks, Rayna found 5 different items to alter into new clothes.",Rayna decided she really altering older clothes so she promised herself to do it more often.,Rayna really loved the different looks she got with recycling her clothes and a few gently used dresses.
