sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4,metric_AveragedCosineSimilarity,metric_AveragedDistinctNgrams,metric_BertScore,metric_SD,metric_SD_norm,metric_SSD,metric_SSD_norm,metric_SentBert,metric_TSD,metric_TSD_norm
test.enc.prompt.txt::00720,Milo. Surprised he's,1.0,content_diversity,still alive.,working there.,disappeared over the winter.,having kids.,homeless now.,0.000,0.800,-0.380,1.895,0.379,4.704,0.941,-0.199,10.193,0.600
test.enc.prompt.txt::00720,Milo. Surprised he's,0.0,content_diversity,not under the ground by now.,still breathing after his shenanigans.,in one piece after his stunts.,not two feet under already.,walking around on two legs and not buried.,-0.028,0.952,-0.150,2.703,0.541,4.801,0.960,-0.279,18.566,0.530
test.enc.prompt.txt::00722,The content filer,0.0,content_diversity,didn't come to work today,is missing from work,is not here,skipped the job today,didn't arrive today,-0.031,0.947,-0.226,1.904,0.381,4.944,0.989,-0.649,11.594,0.504
test.enc.prompt.txt::00723,You really wrote,1.0,content_diversity,"a great play, they loved it.",her a letter saying that you loved her?,him a ticket for being 1 mph over the limit?,"the book on that one, I cannot tell you anything to help.",that on the staff room wall?,-0.029,0.957,-0.179,2.453,0.491,4.999,1.000,-0.100,23.740,0.484
test.enc.prompt.txt::00723,You really wrote,0.0,content_diversity,"a fantastic book, it got rave reviews.","a moving song, it nearly made me cry.",some heartwarming poetry there.,"a clever and funny Haku, well done.","a meaningful letter, it made your point so well.",-0.028,0.960,-0.325,1.933,0.387,4.996,0.999,-0.360,23.903,0.543
test.enc.prompt.txt::00724,Everything I do,1.0,content_diversity,turns out to be wrong.,works out to hurt someone somehow.,is a great success,is a total failure.,is so much fun.,-0.038,0.934,-0.264,2.162,0.432,4.822,0.964,-0.364,16.070,0.595
test.enc.prompt.txt::00724,Everything I do,0.0,content_diversity,works out perfectly.,ends up flawless.,has a perfect result.,is without any fault.,is completely impeccable.,-0.006,0.788,-0.409,2.069,0.414,4.895,0.979,-0.710,11.269,0.512
test.enc.prompt.txt::00725,You've been coming,1.0,content_diversity,To practice so rare,"At me for a while, without success",To my house so often,At the wrong classroom,To wrong restaurant,-0.029,0.957,-0.148,2.095,0.419,4.925,0.985,-0.187,14.313,0.596
test.enc.prompt.txt::00730,Ready for number,0.0,content_diversity,computations to begin. Standing by.,integration starting in three...two...one.,"set two-two-eight, next in the sequence.",twelve to be powered down and restarted.,six circuit to transmit to number twelve.,-0.021,0.966,-0.096,2.556,0.426,4.866,0.973,-0.271,28.044,0.584
test.enc.prompt.txt::00731,I know you,1.0,content_diversity,have your heart in the right place.,want to help me but I can't deal with it right now.,earn some more money but there are no openings right now.,get better grades so you need to start studying more.,want to have children so have you considered adoption?,-0.031,0.942,-0.177,2.446,0.489,4.968,0.994,-0.183,36.632,0.654
test.enc.prompt.txt::00732,...You wanna work,1.0,content_diversity,or you wanna just sit around?,out what is is all about or do you not care?,this through or shall we just call it a day?,out or are you too tired?,towards a greater good or just look out for yourself?,-0.047,0.944,-0.092,3.088,0.618,4.915,0.983,-0.283,32.375,0.674
test.enc.prompt.txt::00733,Could it be,1.0,content_diversity,that he just love the taste of meat?,true when they say he is a cheater?,the end of the world?,the start of something new?,that we just don't need to work in an office?,-0.031,0.956,-0.225,2.522,0.504,4.999,1.000,-0.093,22.540,0.524
test.enc.prompt.txt::00734,Every entry was,0.0,content_diversity,"blocked, the place was locked up tight.","impassable, we couldnt get in,they couldnt get out.","sealed, there was no way in at all.",bricked up. It looked like it had been for years.,locked and nobody had a key so we couldn't get in.,-0.017,0.954,-0.177,2.687,0.448,4.347,0.869,-0.520,34.771,0.610
test.enc.prompt.txt::00736,"Get the backslash,",1.0,content_diversity,and exclamation mark,and use it to divide two numbers,"and if you don't know where it is, then find out",and put it in the middle of the sentence,it is easy to use it,-0.047,0.938,-0.072,2.214,0.443,4.983,0.997,-0.181,24.881,0.638
test.enc.prompt.txt::00738,Me too! Were,1.0,content_diversity,the others all into it as well?,all the red ones gone by then?,those responsible all caught?,the stairs hard for you to climb as well in your condition?,we the only ones picked or are more coming later?,-0.029,0.965,-0.139,2.317,0.463,4.186,0.837,-0.211,24.842,0.552
test.enc.prompt.txt::00739,What've you got,1.0,content_diversity,in your purse,after this class,on a menu,on your schedule,with my sister,-0.013,0.573,-0.257,1.191,0.238,4.999,1.000,-0.207,10.699,0.713
test.enc.prompt.txt::00739,What've you got,0.0,content_diversity,in your bag,in your fannypack,in that backpack,in that shoulderbag,in that pouch,-0.133,0.447,-0.563,1.191,0.238,4.904,0.981,-0.619,9.582,0.639
test.enc.prompt.txt::00740,"So, when you",1.0,content_diversity,"lock the front door, turn on the alarm, okay?","get to Mission Drive, make a left and you'll see the place on the right hand side.","wake up in the morning, make sure to call me first thing.","know what you want, I'll be right over there.","start acting like that, that's when I don't want to be around you.",-0.026,0.960,-0.080,2.451,0.490,4.998,1.000,-0.140,49.226,0.623
test.enc.prompt.txt::00741,That's great. I,1.0,content_diversity,am so glad you received such exciting news!,am just so relieved to find out you're okay!,had a feeling it would all work out for you.,never know what to expect when they get involved.,"was imagining the most awful things, so I'm glad it's all good.",-0.019,0.967,-0.148,2.570,0.514,4.415,0.883,-0.404,38.548,0.642
test.enc.prompt.txt::00741,That's great. I,0.0,content_diversity,was confident that everything would be okay.,was pretty sure things would be fine.,knew deep down that it would all get sorted out.,never doubted that it would be a happy ending.,can always count on you to work through the snags.,-0.051,0.931,-0.329,2.717,0.543,4.766,0.953,-0.579,29.382,0.612
test.enc.prompt.txt::00742,"Yeah, they dig",1.0,content_diversity,up dinosaur bones.,for gold.,the good life.,in the sand.,for pirates treasure.,-0.015,0.571,-0.389,1.818,0.364,4.998,1.000,-0.219,11.661,0.614
test.enc.prompt.txt::00742,"Yeah, they dig",0.0,content_diversity,a life of leisure.,all play and no work.,living high on the hog.,getting everything they want from life.,a life of fun and play.,-0.044,0.922,-0.191,2.434,0.487,4.827,0.965,-0.286,16.814,0.542
test.enc.prompt.txt::00743,It's how on-line,0.0,content_diversity,companies operate now.,stores put themelves out there.,pharmacys sell stuff nowadays.,pet shops do a lot of their business these days.,"banks work, its really handy  actually.",0.000,1.000,-0.162,2.089,0.418,4.979,0.996,-0.333,19.261,0.566
test.enc.prompt.txt::00745,"Oh, man. I'd",1.0,content_diversity,kill for a beer right now.,love to see her in the shower!,do anything for a good nights sleep.,"like to help you but I can't, I have to be somewhere.","give you it right back next week, I swear.",-0.021,0.955,-0.108,2.238,0.448,4.998,1.000,-0.171,30.606,0.611
test.enc.prompt.txt::00746,I don't know,1.0,content_diversity,which way we're supposed to go and I'm low on gas.,"which one I'd rather have, the prawns of the lamb.","where she gets off talking to me like that, the little snot.","I left those goddamn keys, I'm losing my mind.",what I was thinking when I took this apartment.,-0.013,0.973,-0.096,3.194,0.639,4.970,0.994,-0.085,47.271,0.704
test.enc.prompt.txt::00746,I don't know,0.0,content_diversity,where my mind was when I agreed to move in here.,why I ever decided to rent this place.,what could have possessed me to decide on this house.,led me to believe living here would be a good idea.,what I ever saw in this miserable little hovel.,-0.040,0.942,-0.275,2.897,0.579,4.856,0.971,-0.341,33.701,0.624
test.enc.prompt.txt::00747,"Hardly anybody does,",1.0,content_diversity,but it is actually the easiest way of all!,that is why it is so quiet with hardly any queues.,you are one of only a few thousand people in the whole world.,but if you tell anyone I would have to kill you.,there is only me and my brother who know about it and a few select others.,-0.029,0.946,-0.146,2.658,0.532,4.980,0.996,-0.300,40.950,0.630
test.enc.prompt.txt::00747,"Hardly anybody does,",0.0,content_diversity,there is only me and my sister who know about it and a couple of others.,only my uncle and me know about it and four other people I know of.,my cousin and me are the ony ones who know about it except the founders.,only my son and I and a couple of others know it is even here.,there is only me and my father who know about it and a few select others.,-0.213,0.730,-0.502,2.762,0.552,4.238,0.848,-0.654,43.073,0.525
test.enc.prompt.txt::00748,Same with the,0.0,content_diversity,"coq au vin, nowhere does it better.","dish you ordered, they make the best salmon salads in the city.","mussels, this place does the best of anywhere around here.","meal I have got, it is the best peach cobbler anywhere around here.","lasagne, this place does the best of anywhere around here.",-0.148,0.774,-0.337,2.849,0.570,4.989,0.998,-0.423,36.328,0.586
test.enc.prompt.txt::00749,Maybe it's the,0.0,content_diversity,"nonstop rain, but I'm not myself this evening.","conditions, but I just feel nervous right now.","storm, but something has got me on edge.","wind, but I'm sensing some kind of trouble tonight.","thunder, but I've been a nervous wreck all night.",-0.031,0.966,-0.457,2.035,0.407,4.315,0.863,-0.548,35.074,0.605
test.enc.prompt.txt::00750,...You got my,0.0,content_diversity,cell number? Ring anytime you want.,mobile details? Feel free to call anytime.,landline number? The cell service there is sketchy at best.,contact details? I'll need yo to call me as soon as you get there.,phone number? I will expect you to call right away.,-0.041,0.935,-0.229,1.923,0.192,4.691,0.938,-0.396,40.897,0.693
test.enc.prompt.txt::00751,Is that how,1.0,content_diversity,things are supposed to be?,I should behave?,I make more money?,I cook pasta?,I should avoid a prison sentence?,-0.043,0.949,-0.341,2.134,0.427,4.724,0.945,-0.217,11.442,0.440
test.enc.prompt.txt::00751,Is that how,0.0,content_diversity,things work around here?,things happen around here?,things are?,everything is here?,everything happens around here?,-0.092,0.673,-0.452,2.089,0.418,4.760,0.952,-0.631,10.964,0.498
test.enc.prompt.txt::00752,"But these, like,",1.0,content_diversity,"they're my all-time favorites, you know what I mean?",are just not as good as the more expensive ones.,aren't they the ones you told me to get?,are for little kids and I'm just about to turn fourteen.,"are too cheap to wear to school, I'll be embarrassed.",-0.022,0.959,-0.052,2.838,0.568,4.990,0.998,-0.136,43.790,0.663
test.enc.prompt.txt::00752,"But these, like,",0.0,content_diversity,didn't you say to get these ones?,I'm sure they're the ones that you said.,have to be the right ones because they didn't have anything else.,"couldn't be a mistake, I made sure I got the kind you said.",are the only ones that were even close and I looked at a million of them.,-0.040,0.931,-0.099,3.066,0.613,4.990,0.998,-0.380,46.847,0.651
test.enc.prompt.txt::00753,A beautiful geek?,1.0,content_diversity,Is there such a thing?,I am going to take that as a compliment.,Did you mean to write a beautiful Greek?,Then I am in love with her already.,Is that the name of a movie?,-0.033,0.951,-0.168,2.688,0.538,4.999,1.000,-0.218,26.723,0.636
test.enc.prompt.txt::00753,A beautiful geek?,0.0,content_diversity,Does such a thing exist?,Well I have never seen one.,I will believe it when I see it!,Are you telling me they are for real?,Do they make beautiful geeks?,-0.008,0.981,-0.152,2.679,0.536,4.977,0.995,-0.270,22.799,0.616
test.enc.prompt.txt::00754,That kid's the,1.0,content_diversity,worst.,best.,school bully.,world champion.,class clown.,0.000,0.400,-0.546,1.960,0.392,4.999,1.000,-0.213,9.529,0.733
test.enc.prompt.txt::00754,That kid's the,0.0,content_diversity,funniest kid.,jokester of the class.,class comedian.,biggest riot.,most funny kid I've heard.,-0.013,0.973,-0.288,2.190,0.438,4.795,0.959,-0.433,10.453,0.475
test.enc.prompt.txt::00757,"'Milk, milk, lemonade.",1.0,content_diversity,"Wait, how does the rest of that saying go?","Round the corner...oh, you know the rest.",Is that a dirty rhyme? I never knew what it meant.,"Two of my favorite beverages, if you care to know.",Which would you like? I also have soda.,-0.025,0.955,-0.071,3.176,0.454,4.727,0.945,-0.181,40.293,0.683
test.enc.prompt.txt::00757,"'Milk, milk, lemonade.",0.0,content_diversity,"Do you have a preference? I have soda, too.",Either one is fine. Unless you'd like soda.,Your choice. You can also have a soda.,"Or soda, too. What do you feel like?","Let me know when you decide. We have sodas, too, if you'd prefer.",-0.032,0.947,-0.321,2.164,0.216,4.776,0.955,-0.804,45.346,0.709
test.enc.prompt.txt::00758,I'm going to,1.0,content_diversity,take you out to a nice restaurant,take the trash out,buy you earrings you've always wanted,take a shot,order a new pants,-0.035,0.950,-0.031,2.011,0.402,4.943,0.989,-0.122,15.523,0.597
test.enc.prompt.txt::00759,Just where you'd,1.0,content_diversity,expect to find it really!,go for a holiday if you had that amount of money.,"see me any given day of the week really, I am a man of habit.","think she would go, she is shocking.",want to see a thief - in a cell.,-0.015,0.966,-0.130,2.159,0.432,4.942,0.988,-0.218,34.893,0.646
test.enc.prompt.txt::00759,Just where you'd,0.0,content_diversity,wish to see a pickpocket - in jail.,want to see a rapist - in gaol.,"prefer to see a mugger, locked up inside.","want to see a scam artist, banged up in jail!","want to see a gangster, behind bars!",-0.214,0.797,-0.589,1.382,0.276,4.399,0.880,-0.588,28.713,0.586
test.enc.prompt.txt::00760,Russian Intelligence? Are,0.0,content_diversity,you thinking they are following you?,you being tracked by them?,you aware of them monitoring you?,they onto you do you think?,they detailing your movements?,-0.042,0.948,-0.324,2.234,0.447,4.462,0.892,-0.480,16.815,0.525
test.enc.prompt.txt::00762,"Hey Austin Powers,",1.0,content_diversity,what's wrong with your face?,why are you even here?,who is your boss?,what's for dinner?,can you help me out?,-0.014,0.973,-0.240,2.387,0.477,4.954,0.991,-0.202,22.025,0.710
